PublicLawNo,Year,Congress,HouseBill,SenateBill,Democrat,HouseCommittee,SenateCommittee,MajorTopic,subTopicCode,DateIntroduced,DatePassedHouse,DatePassedSenate,DateSigned
97040,1981,97,,S640,0,,213,Government Operations,2014,0,0,0,0
97041,1981,97,,S875,0,114,208,Energy,802,0,0,0,0
97042,1981,97,,S1278,0,,217,Health,321,0,0,0,0
97043,1981,97,,SJRES87,1,,216,Government Operations,2099,0,0,0,0
97044,1981,97,,SJRES62,0,,216,Health,336,0,0,0,0
97045,1981,97,HR2120,,1,109,,Domestic Commerce,1525,0,0,0,0
97046,1981,97,HR4416,,1,102,,Agriculture,405,0,0,0,0
97047,1981,97,HR2903,,1,105,,Defense,1604,0,0,0,0
97048,1981,97,HJRES266,,1,,211,Macroeconomics,105,0,0,0,0
97049,1981,97,HJRES265,,1,,211,Macroeconomics,105,0,0,0,0
97050,1981,97,,S1475,1,109,208,Energy,803,0,0,0,0
97051,1981,97,HJRES325,,1,103,203,Government Operations,2000,0,0,0,0
97052,1981,97,,SJRES78,0,117,216,Domestic Commerce,1599,0,0,0,0
97053,1981,97,,SJRES103,1,117,216,Government Operations,2099,0,0,0,0
97054,1981,97,,SJRES65,1,,212,International Affairs,1921,0,0,0,0
97055,1981,97,HR618,,0,114,208,Public Lands,2103,0,0,0,0
97056,1981,97,HR2218,,1,114,209,Public Lands,2103,0,0,0,0
97057,1981,97,HJRES263,,0,117,,Health,325,0,0,0,0
97058,1981,97,HR4084,,1,116,207,Environment,709,0,0,0,0
97059,1981,97,,S1033,1,,216,Transportation,1007,0,0,0,0
97060,1981,97,,S1181,0,,,Defense,1608,0,0,0,0
97061,1981,97,,SJRES98,1,117,216,International Affairs,1905,0,0,0,0
97062,1981,97,,S1712,0,,,Agriculture,404,0,0,0,0
97063,1981,97,,S304,0,109,,Domestic Commerce,1524,0,0,0,0
97064,1981,97,HR4048,,0,115,,Government Operations,2001,0,0,0,0
97065,1981,97,HR3136,,1,110,,Foreign Trade,1804,0,0,0,0
97066,1981,97,,S917,1,,220,Defense,1609,0,0,0,0
97067,1981,97,HR4612,,1,,202,Agriculture,402,0,0,0,0
97068,1981,97,,S1191,0,,207,International Affairs,1902,0,0,0,0
97069,1981,97,,S1224,0,,213,Government Operations,2011,0,0,0,0
97070,1981,97,,S1687,0,110,,Foreign Trade,1800,0,0,0,0
97071,1981,97,HJRES268,,1,117,216,International Affairs,1999,0,0,0,0
97072,1981,97,HR3499,,1,123,,Defense,1609,0,0,0,0
97073,1981,97,,S1209,0,,209,Public Lands,2101,0,0,0,0
97074,1981,97,,S1000,0,,207,Transportation,1000,0,0,0,0
97075,1981,97,,SJRES4,1,117,216,Crime,1208,0,0,0,0
97076,1981,97,HR4608,,1,115,,Crime,1201,0,0,0,0
97077,1981,97,,S1322,0,,202,Government Operations,2008,0,0,0,0
97078,1981,97,HR3975,,1,,208,Public Lands,2103,0,0,0,0
97079,1981,97,,S736,0,116,209,Environment,709,0,0,0,0
97080,1981,97,,S999,0,,,Crime,1209,0,0,0,0
97081,1981,97,HR4792,,1,104,,Defense,1608,0,0,0,0
97082,1981,97,HR4734,,1,115,216,Defense,1609,0,0,0,0
97083,1981,97,,S195,1,115,216,Defense,1609,0,0,0,0
97084,1981,97,,S1672,0,114,216,Public Lands,2101,0,0,0,0
97085,1981,97,HJRES368,,1,,,Government Operations,2000,0,0,0,0
97086,1981,97,,S815,0,,204,Defense,1610,0,0,0,0
97087,1981,97,,S1133,0,,207,Science & Technology,1708,0,0,0,0
97088,1981,97,HR4144,,1,103,203,Public Lands,2104,0,0,0,0
97089,1981,97,HR3454,,1,151,,Defense,1603,0,0,0,0
97090,1981,97,HR3413,,1,104,204,Defense,1603,0,0,0,0
97091,1981,97,HR4522,,1,103,,Government Operations,2014,0,0,0,0
97092,1981,97,HJRES370,,1,103,,Government Operations,2000,0,0,0,0
97093,1981,97,,SJRES115,1,,208,Energy,803,0,0,0,0
97094,1981,97,HR4591,,0,104,208,Public Lands,2103,0,0,0,0
97095,1981,97,,SJRES136,1,,,Public Lands,2102,0,0,0,0
97096,1981,97,,S1098,0,,207,Science & Technology,1701,0,0,0,0
97097,1981,97,HR4845,,1,118,,Government Operations,2008,0,0,0,0
97098,1981,97,,S884,0,,202,Agriculture,402,0,0,0,0
97099,1981,97,HR3455,,1,104,204,Defense,1611,0,0,0,0
97100,1981,97,HR4035,,1,103,203,Public Lands,2100,0,0,0,0
97101,1981,97,HR4034,,1,103,203,Government Operations,2000,0,0,0,0
97102,1981,97,HR4209,,1,103,203,Transportation,1000,0,0,0,0
97103,1981,97,HR4119,,1,103,203,Agriculture,400,0,0,0,0
97104,1981,97,HR3484,,1,,205,Government Operations,2006,0,0,0,0
97105,1981,97,HR4910,,1,107,,Government Operations,2014,0,0,0,0
97106,1981,97,HR4241,,1,103,203,Defense,1611,0,0,0,0
97107,1981,97,HR5273,,1,,,Education,601,0,0,0,0
97108,1981,97,HR1465,,1,119,206,Government Operations,2001,0,0,0,0
97109,1981,97,,S1003,1,116,207,Environment,710,0,0,0,0
97110,1981,97,HR4879,,1,105,205,Domestic Commerce,1501,0,0,0,0
97111,1981,97,,S1948,0,,,Agriculture,402,0,0,0,0
97112,1981,97,HR4894,,1,114,,Public Lands,2102,0,0,0,0
97113,1981,97,,S1196,0,,212,Defense,1606,0,0,0,0
97114,1981,97,HR4995,,1,103,,Defense,1600,0,0,0,0
97115,1981,97,,S1086,0,,217,Social Welfare,1303,0,0,0,0
97116,1981,97,HR4327,,1,115,,Immigration,900,0,0,0,0
97117,1981,97,HR4503,,1,117,,Environment,701,0,0,0,0
97118,1981,97,HR4506,,1,118,209,Transportation,1007,0,0,0,0
97119,1981,97,HR5159,,1,124,,Labor,501,0,0,0,0
97120,1981,97,,S657,0,118,209,Government Operations,2008,0,0,0,0
97121,1981,97,HR4559,,1,103,,International Affairs,1901,0,0,0,0
97122,1981,97,HR4431,,1,117,209,Government Operations,2008,0,0,0,0
97123,1981,97,HR4331,,1,,,Social Welfare,1303,0,0,0,0
97124,1981,97,HR3799,,1,115,216,Crime,1204,0,0,0,0
97125,1981,97,,S1192,0,,207,Government Operations,2014,0,0,0,0
97126,1981,97,HR2494,,0,118,209,Government Operations,2008,0,0,0,0
97127,1981,97,,S1946,1,,,International Affairs,1921,0,0,0,0
97128,1981,97,,S1493,0,,,Public Lands,2104,0,0,0,0
97129,1981,97,,S1211,0,,209,Crime,1203,0,0,0,0
97130,1981,97,,S271,0,109,207,Science & Technology,1700,0,0,0,0
97131,1981,97,,SJRES34,0,117,216,Government Operations,2099,0,0,0,0
97132,1981,97,,SJRES100,0,110,212,International Affairs,1921,0,0,0,0
97133,1981,97,HJRES377,,1,,,Government Operations,2011,0,0,0,0
97134,1981,97,HR3210,,1,118,,Transportation,1000,0,0,0,0
97135,1981,97,,SJRES57,1,117,216,Health,336,0,0,0,0
97136,1981,97,,S831,0,,207,Transportation,1007,0,0,0,0
97137,1981,97,HR2241,,1,116,208,Public Lands,2101,0,0,0,0
97138,1981,97,,SJRES84,1,117,216,Energy,899,0,0,0,0
97139,1981,97,,SJRES121,0,117,216,Government Operations,2099,0,0,0,0
97140,1981,97,HR779,,1,118,209,Public Lands,2104,0,0,0,0
97141,1981,97,,S1551,0,,213,Health,325,0,0,0,0
97142,1981,97,HR4926,,1,114,,Public Lands,2102,0,0,0,0
97143,1981,97,,S1976,0,,,Government Operations,2011,0,0,0,0
97144,1981,97,,SJRES117,1,,216,Government Operations,2099,0,0,0,0
97145,1981,97,HR3567,,1,110,,Foreign Trade,1803,0,0,0,0
97146,1982,97,HJRES382,,1,,,International Affairs,1929,0,0,0,0
97147,1982,97,HJRES389,,1,103,,Agriculture,400,0,0,0,0
97148,1982,97,HJRES391,,1,103,,Labor,500,0,0,0,0
97149,1982,97,,SJRES134,0,117,216,Social Welfare,1304,0,0,0,0
97150,1982,97,,SJRES122,0,117,216,Domestic Commerce,1599,0,0,0,0
97151,1982,97,,SJRES142,0,,216,International Affairs,1999,0,0,0,0
97152,1982,97,HR5021,,1,115,216,Civil Rights,201,0,0,0,0
97153,1982,97,,SJRES91,0,117,216,Agriculture,499,0,0,0,0
97154,1982,97,,SJRES105,1,117,216,Education,602,0,0,0,0
97155,1982,97,HR4625,,1,104,204,International Affairs,1910,0,0,0,0
97156,1982,97,,SJRES148,0,,216,Agriculture,499,0,0,0,0
97157,1982,97,HJRES373,,1,,,International Affairs,1921,0,0,0,0
97158,1982,97,HJRES348,,0,,,International Affairs,1910,0,0,0,0
97159,1982,97,,S2166,1,,212,International Affairs,1929,0,0,0,0
97160,1982,97,,S2254,0,,,Government Operations,2004,0,0,0,0
97161,1982,97,HJRES409,,1,103,,Government Operations,2000,0,0,0,0
97162,1982,97,,S892,0,111,213,Government Operations,2001,0,0,0,0
97163,1982,97,,S1937,0,,216,Energy,803,0,0,0,0
97164,1982,97,HR4482,,1,115,,Crime,1204,0,0,0,0
97165,1982,97,HJRES272,,1,117,216,Health,325,0,0,0,0
97166,1982,97,HJRES447,,0,117,216,Government Operations,2099,0,0,0,0
97167,1982,97,HJRES435,,0,117,,Defense,1699,0,0,0,0
97168,1982,97,,S634,0,114,208,Public Lands,2103,0,0,0,0
97169,1982,97,,SJRES102,0,117,,Government Operations,2099,0,0,0,0
97170,1982,97,HJRES410,,1,117,,International Affairs,1910,0,0,0,0
97171,1982,97,,S2333,0,,,Government Operations,2004,0,0,0,0
97172,1982,97,,SJRES67,1,117,216,Health,325,0,0,0,0
97173,1982,97,HJRES448,,1,117,,Government Operations,2099,0,0,0,0
97174,1982,97,,S266,0,,213,Health,302,0,0,0,0
97175,1982,97,,S2373,0,104,,Defense,1611,0,0,0,0
97176,1982,97,,S2244,0,116,207,International Affairs,1902,0,0,0,0
97177,1982,97,,S1131,0,111,213,Government Operations,2007,0,0,0,0
97178,1982,97,HJRES412,,0,117,,Government Operations,2099,0,0,0,0
97179,1982,97,HR2863,,1,114,208,Public Lands,2103,0,0,0,0
97180,1982,97,,S691,0,115,216,Domestic Commerce,1522,0,0,0,0
97181,1982,97,HJRES361,,1,117,217,Education,609,0,0,0,0
97182,1982,97,,SJRES170,1,117,216,Health,334,0,0,0,0
97183,1982,97,,SJRES145,0,117,216,Education,609,0,0,0,0
97184,1982,97,,S146,0,114,208,Public Lands,2101,0,0,0,0
97185,1982,97,HR6038,,1,,,Housing & Development,1406,0,0,0,0
97186,1982,97,,S1611,0,,212,International Affairs,1929,0,0,0,0
97187,1982,97,,SJRES53,0,117,216,Government Operations,2099,0,0,0,0
97188,1982,97,,SJRES59,1,117,216,Government Operations,2099,0,0,0,0
97189,1982,97,,SJRES160,0,117,216,Defense,1608,0,0,0,0
97190,1982,97,,S2575,0,,208,Energy,803,0,0,0,0
97191,1982,97,,S2535,0,116,,International Affairs,1902,0,0,0,0
97192,1982,97,HR4769,,1,115,216,Education,609,0,0,0,0
97193,1982,97,,SJRES149,1,117,216,Crime,1207,0,0,0,0
97194,1982,97,,SJRES131,1,117,216,Education,609,0,0,0,0
97195,1982,97,,S1808,0,,207,Domestic Commerce,1500,0,0,0,0
97196,1982,97,,SJRES201,1,,,International Affairs,1999,0,0,0,0
97197,1982,97,,S896,0,118,207,Transportation,1003,0,0,0,0
97198,1982,97,,SJRES140,0,,216,Science & Technology,1799,0,0,0,0
97199,1982,97,HR6132,,1,112,218,Domestic Commerce,1501,0,0,0,0
97200,1982,97,HR4,,1,151,,Defense,1603,0,0,0,0
97201,1982,97,HR5432,,1,,,Defense,1699,0,0,0,0
97202,1982,97,HR5566,,1,118,,Public Lands,2101,0,0,0,0
97203,1982,97,HR5659,,1,118,,Public Lands,2101,0,0,0,0
97204,1982,97,HJRES519,,1,,,Macroeconomics,105,0,0,0,0
97205,1982,97,HR3112,,1,115,,Civil Rights,206,0,0,0,0
97206,1982,97,HR3863,,0,102,,Agriculture,403,0,0,0,0
97207,1982,97,HR4569,,0,118,213,Government Operations,2008,0,0,0,0
97208,1982,97,HR6631,,1,110,,International Affairs,1901,0,0,0,0
97209,1982,97,HJRES230,,0,,212,International Affairs,1925,0,0,0,0
97210,1982,97,HJRES518,,0,117,,Government Operations,2099,0,0,0,0
97211,1982,97,,S1519,1,114,208,Environment,709,0,0,0,0
97212,1982,97,HR3816,,1,116,207,International Affairs,1902,0,0,0,0
97213,1982,97,HR4903,,1,115,216,Transportation,1005,0,0,0,0
97214,1982,97,HR6451,,1,104,,Housing & Development,1407,0,0,0,0
97215,1982,97,HR6198,,1,115,,Domestic Commerce,1522,0,0,0,0
97216,1982,97,HR6685,,1,,,Government Operations,2000,0,0,0,0
97217,1982,97,,S2651,0,,208,Energy,803,0,0,0,0
97218,1982,97,HR6590,,1,102,202,Agriculture,402,0,0,0,0
97219,1982,97,,S881,0,,219,Science & Technology,1705,0,0,0,0
97220,1982,97,,S1230,1,105,205,International Affairs,1926,0,0,0,0
97221,1982,97,,S2240,0,,213,Government Operations,2004,0,0,0,0
97222,1982,97,HR4935,,1,115,216,Domestic Commerce,1502,0,0,0,0
97223,1982,97,HJRES225,,0,117,,Domestic Commerce,1599,0,0,0,0
97224,1982,97,,SJRES95,0,112,218,Public Lands,2101,0,0,0,0
97225,1982,97,HJRES444,,0,117,216,Government Operations,2099,0,0,0,0
97226,1982,97,HR4688,,1,115,216,Defense,1608,0,0,0,0
97227,1982,97,HR6663,,1,115,,Crime,1204,0,0,0,0
97228,1982,97,HJRES526,,0,117,216,Defense,1608,0,0,0,0
97229,1982,97,,S2332,0,,208,Energy,803,0,0,0,0
97230,1982,97,,S2706,0,115,,Crime,1204,0,0,0,0
97231,1982,97,,S2317,0,115,216,Education,609,0,0,0,0
97232,1982,97,,S2218,0,114,208,Public Lands,2101,0,0,0,0
97233,1982,97,HJRES494,,1,,212,International Affairs,1921,0,0,0,0
97234,1982,97,HR5380,,0,115,216,Defense,1609,0,0,0,0
97235,1982,97,,SJRES190,1,117,216,Crime,1208,0,0,0,0
97236,1982,97,,SJRES183,0,117,216,Health,336,0,0,0,0
97237,1982,97,HJRES541,,1,,,Science & Technology,1701,0,0,0,0
97238,1982,97,,S2154,1,102,202,Public Lands,2103,0,0,0,0
97239,1982,97,HJRES516,,1,115,216,Government Operations,2006,0,0,0,0
97240,1982,97,,SJRES123,0,117,216,Defense,1609,0,0,0,0
97241,1982,97,,S1193,0,,212,International Affairs,1900,0,0,0,0
97242,1982,97,,S2073,0,117,213,Government Operations,2003,0,0,0,0
97243,1982,97,HR6530,,1,114,,Domestic Commerce,1523,0,0,0,0
97244,1982,97,HR2160,,1,102,202,Agriculture,404,0,0,0,0
97245,1982,97,HR6033,,1,114,,Public Lands,2101,0,0,0,0
97246,1982,97,HR4647,,1,,,Government Operations,2006,0,0,0,0
97247,1982,97,HR6260,,1,115,216,Domestic Commerce,1522,0,0,0,0
97248,1982,97,HR4961,,1,124,211,Macroeconomics,107,0,0,0,0
97249,1982,97,HR6732,,1,116,207,Transportation,1007,0,0,0,0
97250,1982,97,,S1119,0,114,208,Public Lands,2101,0,0,0,0
97251,1982,97,HR6350,,1,123,,Education,601,0,0,0,0
97252,1982,97,,S2248,0,,204,Defense,1610,0,0,0,0
97253,1982,97,HR6955,,1,,,Macroeconomics,105,0,0,0,0
97254,1982,97,HR6409,,1,110,212,Science & Technology,1705,0,0,0,0
97255,1982,97,HR1526,,1,111,,Government Operations,2002,0,0,0,0
97256,1982,97,HR3345,,1,115,216,Government Operations,2099,0,0,0,0
97257,1982,97,HR6863,,1,103,203,Government Operations,2000,0,0,0,0
97258,1982,97,HR6128,,1,115,216,Domestic Commerce,1500,0,0,0,0
97259,1982,97,HR3239,,1,109,,Science & Technology,1700,0,0,0,0
97260,1982,97,,SJRES194,0,112,218,Public Lands,2101,0,0,0,0
97261,1982,97,HR3663,,1,118,207,Transportation,1006,0,0,0,0
97262,1982,97,,SJRES250,0,,,Transportation,1005,0,0,0,0
97263,1982,97,HR1710,,1,117,213,Government Operations,2011,0,0,0,0
97264,1982,97,,S2582,0,112,218,Macroeconomics,104,0,0,0,0
97265,1982,97,,SJRES186,0,117,216,Health,336,0,0,0,0
97266,1982,97,,SJRES205,0,117,216,Government Operations,2099,0,0,0,0
97267,1982,97,,S923,1,,216,Crime,1204,0,0,0,0
97268,1982,97,HR3620,,1,116,213,Public Lands,2103,0,0,0,0
97269,1982,97,HR6068,,1,151,,Defense,1603,0,0,0,0
97270,1982,97,HJRES520,,1,,211,Macroeconomics,105,0,0,0,0
97271,1982,97,HR3517,,1,115,216,Immigration,900,0,0,0,0
97272,1982,97,HR6956,,1,103,203,Housing & Development,1401,0,0,0,0
97273,1982,97,HR4347,,0,114,208,Public Lands,2104,0,0,0,0
97274,1982,97,HR7065,,1,,,Housing & Development,1401,0,0,0,0
97275,1982,97,,S1628,0,114,208,Public Lands,2103,0,0,0,0
97276,1982,97,HJRES599,,1,103,203,Government Operations,2000,0,0,0,0
97277,1982,97,HJRES496,,0,117,,Health,336,0,0,0,0
97278,1982,97,HR5288,,0,115,,Environment,703,0,0,0,0
97279,1982,97,,SJRES193,0,117,216,Health,336,0,0,0,0
97280,1982,97,,SJRES165,0,117,216,Government Operations,2099,0,0,0,0
97281,1982,97,HJRES568,,1,117,216,Government Operations,2099,0,0,0,0
97282,1982,97,,SJRES174,1,117,216,International Affairs,1926,0,0,0,0
97283,1982,97,,S2405,0,,208,Public Lands,2101,0,0,0,0
97284,1982,97,HJRES486,,1,117,216,Transportation,1006,0,0,0,0
97285,1982,97,,S907,0,115,216,Crime,1201,0,0,0,0
97286,1982,97,,S2271,0,,207,Domestic Commerce,1500,0,0,0,0
97287,1982,97,HR3589,,0,114,,Public Lands,2102,0,0,0,0
97288,1982,97,HR5081,,1,114,,Public Lands,2102,0,0,0,0
97289,1982,97,HJRES612,,1,105,,Housing & Development,1401,0,0,0,0
97290,1982,97,,S734,0,105,205,Foreign Trade,1803,0,0,0,0
97291,1982,97,,S2420,0,115,216,Crime,1201,0,0,0,0
97292,1982,97,HR6976,,1,115,,Crime,1207,0,0,0,0
97293,1982,97,,S1409,0,114,208,Public Lands,2104,0,0,0,0
97294,1982,97,,SJRES239,0,117,216,Government Operations,2099,0,0,0,0
97295,1982,97,HR4623,,1,115,216,Defense,1608,0,0,0,0
97296,1982,97,HR5154,,1,115,,Government Operations,2011,0,0,0,0
97297,1982,97,HR6168,,1,115,216,Crime,1201,0,0,0,0
97298,1982,97,HR6454,,1,115,,Crime,1209,0,0,0,0
97299,1982,97,HJRES207,,1,114,208,Defense,1699,0,0,0,0
97300,1982,97,,S2036,0,,217,Labor,502,0,0,0,0
97301,1982,97,,S2852,0,,217,Education,601,0,0,0,0
97302,1982,97,HR3881,,1,102,208,Public Lands,2103,0,0,0,0
97303,1982,97,HR6156,,1,109,,Domestic Commerce,1502,0,0,0,0
97304,1982,97,HR6133,,1,116,,Environment,709,0,0,0,0
97305,1982,97,,S188,1,114,208,Public Lands,2103,0,0,0,0
97306,1982,97,HR6782,,1,123,,Defense,1609,0,0,0,0
97307,1982,97,,S2874,0,,,Environment,709,0,0,0,0
97308,1982,97,HR4468,,1,115,216,Crime,1201,0,0,0,0
97309,1982,97,HR5930,,1,118,207,Transportation,1003,0,0,0,0
97310,1982,97,HR7293,,0,114,,Education,609,0,0,0,0
97311,1982,97,HR6422,,1,102,202,Public Lands,2103,0,0,0,0
97312,1982,97,HR2035,,1,102,202,Agriculture,405,0,0,0,0
97313,1982,97,HR5658,,1,108,,Education,602,0,0,0,0
97314,1982,97,HR5941,,0,118,213,Government Operations,2008,0,0,0,0
97315,1982,97,HJRES588,,0,117,,Education,607,0,0,0,0
97316,1982,97,,SJRES113,0,117,216,Health,334,0,0,0,0
97317,1982,97,,SJRES197,1,117,216,Government Operations,2099,0,0,0,0
97318,1982,97,,SJRES235,0,117,216,Agriculture,499,0,0,0,0
97319,1982,97,,SJRES249,1,,,Health,336,0,0,0,0
97320,1982,97,HR6267,,1,105,205,Domestic Commerce,1501,0,0,0,0
97321,1982,97,,S2586,0,,204,Defense,1611,0,0,0,0
97322,1982,97,,S2252,0,,207,Transportation,1007,0,0,0,0
97323,1982,97,HR6968,,1,103,203,Defense,1611,0,0,0,0
97324,1982,97,HR5890,,1,120,207,Science & Technology,1701,0,0,0,0
97325,1982,97,HR6164,,1,102,,Agriculture,401,0,0,0,0
97326,1982,97,,S2386,1,111,213,Government Operations,2001,0,0,0,0
97327,1982,97,,S2574,0,,209,Transportation,1002,0,0,0,0
97328,1982,97,HR6276,,1,107,213,Government Operations,2014,0,0,0,0
97329,1982,97,,S2436,0,,208,Public Lands,2101,0,0,0,0
97330,1982,97,HR4476,,1,115,216,Government Operations,2002,0,0,0,0
97331,1982,97,HR6273,,1,109,207,Transportation,1006,0,0,0,0
97332,1982,97,HR2528,,1,111,213,Government Operations,2002,0,0,0,0
97333,1982,97,HR1486,,1,116,208,Environment,709,0,0,0,0
97334,1982,97,,S2457,0,,213,Government Operations,2014,0,0,0,0
97335,1982,97,,S1777,1,114,208,Public Lands,2101,0,0,0,0
97336,1982,97,,S2375,0,,205,Defense,1604,0,0,0,0
97337,1982,97,HR3278,,0,104,204,Health,322,0,0,0,0
97338,1982,97,HR6188,,0,114,208,Public Lands,2104,0,0,0,0
97339,1982,97,HR3467,,1,110,212,Defense,1605,0,0,0,0
97340,1982,97,HR1281,,0,114,208,Public Lands,2103,0,0,0,0
97341,1982,97,,S1872,0,114,208,Public Lands,2103,0,0,0,0
97342,1982,97,HR7115,,1,104,212,Defense,1606,0,0,0,0
97343,1982,97,,SJRES241,0,117,216,Transportation,1006,0,0,0,0
97344,1982,97,,S478,1,114,252,Public Lands,2102,0,0,0,0
97345,1982,97,,S1573,0,109,208,Transportation,1007,0,0,0,0
97346,1982,97,HR5145,,1,117,213,Government Operations,2011,0,0,0,0
97347,1982,97,HR5662,,1,116,209,Environment,709,0,0,0,0
97348,1982,97,,S1018,0,,209,Environment,710,0,0,0,0
97349,1982,97,,SJRES261,0,,,Housing & Development,1401,0,0,0,0
97350,1982,97,,S1210,0,,209,Environment,700,0,0,0,0
97351,1982,97,HR5228,,1,115,216,Energy,801,0,0,0,0
97352,1982,97,HR6865,,1,102,202,Agriculture,404,0,0,0,0
97353,1982,97,,SJRES257,0,,216,Health,331,0,0,0,0
97354,1982,97,HR6055,,1,124,211,Macroeconomics,107,0,0,0,0
97355,1982,97,,SJRES262,1,,,Health,336,0,0,0,0
97356,1982,97,HR6029,,1,114,208,Public Lands,2101,0,0,0,0
97357,1982,97,HR5139,,1,114,208,Public Lands,2105,0,0,0,0
97358,1982,97,HR6142,,1,102,202,Agriculture,402,0,0,0,0
97359,1982,97,,S1698,0,,216,Immigration,900,0,0,0,0
97360,1982,97,HR4828,,1,116,207,International Affairs,1901,0,0,0,0
97361,1982,97,HR3787,,0,114,,Public Lands,2101,0,0,0,0
97362,1982,97,HR4717,,1,124,,Macroeconomics,107,0,0,0,0
97363,1982,97,HR5879,,1,115,216,Immigration,900,0,0,0,0
97364,1982,97,HR6170,,1,118,,Transportation,1006,0,0,0,0
97365,1982,97,HR4613,,0,124,,Government Operations,2002,0,0,0,0
97366,1982,97,HR4441,,1,115,216,Domestic Commerce,1522,0,0,0,0
97367,1982,97,HR7292,,1,105,,Labor,500,0,0,0,0
97368,1982,97,HJRES595,,1,117,216,Government Operations,2099,0,0,0,0
97369,1982,97,HR7019,,1,103,203,Transportation,1000,0,0,0,0
97370,1982,97,HR7072,,1,103,203,Transportation,1000,0,0,0,0
97371,1982,97,HR6403,,1,114,252,Public Lands,2102,0,0,0,0
97372,1982,97,HR5795,,1,114,252,Public Lands,2102,0,0,0,0
97373,1982,97,,S2177,1,114,208,Public Lands,2104,0,0,0,0
97374,1982,97,,S764,0,114,208,Public Lands,2101,0,0,0,0
97375,1982,97,HR6005,,1,111,213,Government Operations,2002,0,0,0,0
97376,1982,97,HR5553,,1,114,252,Public Lands,2102,0,0,0,0
97377,1982,97,HJRES631,,1,103,203,Government Operations,2000,0,0,0,0
97378,1982,97,HR7144,,1,103,,Government Operations,2014,0,0,0,0
97379,1982,97,HR6417,,1,118,218,Government Operations,2011,0,0,0,0
97380,1982,97,,S1444,0,,213,Public Lands,2103,0,0,0,0
97381,1982,97,,S1681,1,114,208,Public Lands,2104,0,0,0,0
97382,1982,97,,S1894,1,114,252,Public Lands,2102,0,0,0,0
97383,1982,97,,S2034,1,118,209,Transportation,1007,0,0,0,0
97384,1982,97,,S2710,0,114,208,Public Lands,2101,0,0,0,0
97385,1982,97,HR2329,,1,115,216,Public Lands,2102,0,0,0,0
97386,1982,97,HR4364,,1,114,252,Public Lands,2102,0,0,0,0
97387,1982,97,,S2611,0,,212,International Affairs,1929,0,0,0,0
97388,1982,97,,S3073,0,110,212,International Affairs,1929,0,0,0,0
97389,1982,97,HR3942,,1,116,207,Agriculture,408,0,0,0,0
97390,1982,97,HR6204,,1,115,,Crime,1204,0,0,0,0
97391,1982,97,HR6588,,1,114,252,Public Lands,2102,0,0,0,0
97392,1982,97,HR6758,,0,110,212,Defense,1606,0,0,0,0
97393,1982,97,,S816,0,115,216,Domestic Commerce,1520,0,0,0,0
97394,1982,97,HR7356,,1,103,203,Public Lands,2100,0,0,0,0
97395,1982,97,,S823,0,115,216,Domestic Commerce,1521,0,0,0,0
97396,1982,97,HR1952,,1,116,209,Environment,711,0,0,0,0
97397,1982,97,HR5204,,0,114,252,Public Lands,2102,0,0,0,0
97398,1982,97,HR6946,,1,115,,Crime,1210,0,0,0,0
97399,1982,97,HR7155,,1,114,252,Public Lands,2102,0,0,0,0
97400,1982,97,HR7377,,1,118,,Public Lands,2104,0,0,0,0
97401,1982,97,,S187,1,114,208,Public Lands,2103,0,0,0,0
97402,1982,97,,S1340,0,114,252,Public Lands,2102,0,0,0,0
97403,1982,97,,S1735,0,,252,Public Lands,2102,0,0,0,0
97404,1982,97,,S3113,0,108,,Labor,502,0,0,0,0
97405,1982,97,,S625,0,114,208,Public Lands,2101,0,0,0,0
97406,1982,97,,S1501,0,114,208,Public Lands,2103,0,0,0,0
97407,1982,97,,S1965,1,114,208,Public Lands,2101,0,0,0,0
97408,1982,97,,S1986,1,114,252,Public Lands,2102,0,0,0,0
97409,1982,97,,S2059,1,115,213,Government Operations,2012,0,0,0,0
97410,1982,97,,S2355,1,109,207,Social Welfare,1304,0,0,0,0
97411,1982,97,,S2955,0,,208,Public Lands,2103,0,0,0,0
97412,1982,97,,S3103,0,,,Government Operations,2011,0,0,0,0
97413,1982,97,,SJRES270,0,117,,Transportation,1003,0,0,0,0
97414,1982,97,HR5238,,1,109,217,Health,321,0,0,0,0
97415,1982,97,HR2330,,1,114,,Energy,801,0,0,0,0
97416,1982,97,HR6120,,1,116,208,Public Lands,2103,0,0,0,0
97417,1982,97,HR6804,,1,116,,Transportation,1007,0,0,0,0
97418,1982,97,HR6254,,1,118,,Crime,1201,0,0,0,0
97419,1982,97,,SJRES258,0,117,216,Government Operations,2099,0,0,0,0
97420,1982,97,HJRES619,,1,117,216,Government Operations,2004,0,0,0,0
97421,1982,97,HJRES630,,0,117,216,Government Operations,2001,0,0,0,0
97422,1982,97,HR7420,,1,118,209,Agriculture,408,0,0,0,0
97423,1982,97,HR7406,,0,118,209,Government Operations,2008,0,0,0,0
97424,1982,97,HR6211,,1,118,211,Transportation,1002,0,0,0,0
97425,1982,97,HR3809,,1,114,,Environment,704,0,0,0,0
97426,1982,97,HR2475,,1,114,208,Public Lands,2104,0,0,0,0
97427,1982,97,HR7423,,1,,,Government Operations,2011,0,0,0,0
97428,1982,97,HR4001,,0,114,252,Public Lands,2102,0,0,0,0
97429,1982,97,HR4496,,1,114,252,Public Lands,2102,0,0,0,0
